checking_status,duration_months,credit_history,purpose,credit_amount,savings_status,employment_since,installment_rate_pct,personal_status_sex,other_debtors,residence_since,property_magnitude,age,other_installment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,is_high_risk
menos_de_0_DM,18,pagados_hasta_ahora,mobiliario,3650,menos_de_100_DM,menos_de_1_anio,1,mujer_divorciada_separada_casada,ninguno,4,coche_u_otro,22,ninguno,alquiler,1,empleado_cualificado,1,no,si,0
menos_de_0_DM,36,pagados_hasta_ahora,mobiliario,3446,menos_de_100_DM,7_anios_o_mas,4,hombre_soltero,ninguno,2,coche_u_otro,42,ninguno,propia,1,empleado_cualificado,2,no,si,1
0_a_200_DM,18,pagados_hasta_ahora,mobiliario,3001,menos_de_100_DM,4_a_7_anios,2,mujer_divorciada_separada_casada,ninguno,4,inmueble,40,ninguno,alquiler,1,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,36,pagados_hasta_ahora,coche_nuevo,3079,desconocido_sin_cuenta_ahorro,1_a_4_anios,4,hombre_soltero,ninguno,4,inmueble,36,ninguno,propia,1,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,18,cuenta_critica_otros_bancos,radio_tv,6070,menos_de_100_DM,7_anios_o_mas,3,hombre_soltero,ninguno,4,coche_u_otro,33,ninguno,propia,2,empleado_cualificado,1,si,si,0
sin_cuenta_corriente,10,cuenta_critica_otros_bancos,mobiliario,2146,menos_de_100_DM,menos_de_1_anio,1,mujer_divorciada_separada_casada,ninguno,3,inmueble,23,ninguno,alquiler,2,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,60,cuenta_critica_otros_bancos,coche_nuevo,13756,desconocido_sin_cuenta_ahorro,7_anios_o_mas,2,hombre_soltero,ninguno,4,desconocido_sin_propiedad,63,banco,gratuita,1,directivo_autonomo_alta_cualificacion,1,si,si,0
0_a_200_DM,60,todos_pagados_en_este_banco,otros,14782,100_a_500_DM,7_anios_o_mas,3,mujer_divorciada_separada_casada,ninguno,4,desconocido_sin_propiedad,60,banco,gratuita,2,directivo_autonomo_alta_cualificacion,1,si,si,1
menos_de_0_DM,48,todos_pagados_en_este_banco,negocio,7685,menos_de_100_DM,4_a_7_anios,2,mujer_divorciada_separada_casada,avalista,4,coche_u_otro,37,ninguno,alquiler,1,empleado_cualificado,1,no,si,1
sin_cuenta_corriente,18,retraso_en_pagos_previos,radio_tv,2320,menos_de_100_DM,desempleado,2,hombre_casado_viudo,ninguno,3,inmueble,34,ninguno,propia,2,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,7,retraso_en_pagos_previos,radio_tv,846,desconocido_sin_cuenta_ahorro,7_anios_o_mas,3,hombre_soltero,ninguno,4,desconocido_sin_propiedad,36,ninguno,gratuita,1,empleado_cualificado,1,no,si,0
0_a_200_DM,36,pagados_hasta_ahora,coche_nuevo,14318,menos_de_100_DM,7_anios_o_mas,4,hombre_soltero,ninguno,2,desconocido_sin_propiedad,57,ninguno,gratuita,1,directivo_autonomo_alta_cualificacion,1,si,si,1
sin_cuenta_corriente,6,cuenta_critica_otros_bancos,coche_nuevo,362,100_a_500_DM,1_a_4_anios,4,mujer_divorciada_separada_casada,ninguno,4,coche_u_otro,52,ninguno,propia,2,no_cualificado_residente,1,no,si,0
menos_de_0_DM,20,pagados_hasta_ahora,mobiliario,2212,desconocido_sin_cuenta_ahorro,4_a_7_anios,4,hombre_soltero,ninguno,4,coche_u_otro,39,ninguno,propia,1,empleado_cualificado,1,si,si,0
0_a_200_DM,18,pagados_hasta_ahora,coche_usado,12976,menos_de_100_DM,desempleado,3,mujer_divorciada_separada_casada,ninguno,4,desconocido_sin_propiedad,38,ninguno,gratuita,1,directivo_autonomo_alta_cualificacion,1,si,si,1
sin_cuenta_corriente,22,pagados_hasta_ahora,coche_nuevo,1283,desconocido_sin_cuenta_ahorro,4_a_7_anios,4,mujer_divorciada_separada_casada,ninguno,4,seguro_vida_o_similar,25,ninguno,alquiler,1,empleado_cualificado,1,no,si,0
200_DM_o_mas,12,pagados_hasta_ahora,coche_nuevo,1330,menos_de_100_DM,menos_de_1_anio,4,hombre_soltero,ninguno,1,inmueble,26,ninguno,propia,1,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,30,retraso_en_pagos_previos,negocio,4272,100_a_500_DM,1_a_4_anios,2,hombre_soltero,ninguno,2,seguro_vida_o_similar,26,ninguno,propia,2,no_cualificado_residente,1,no,si,0
sin_cuenta_corriente,18,cuenta_critica_otros_bancos,radio_tv,2238,menos_de_100_DM,1_a_4_anios,2,mujer_divorciada_separada_casada,ninguno,1,coche_u_otro,25,ninguno,propia,2,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,18,pagados_hasta_ahora,radio_tv,1126,desconocido_sin_cuenta_ahorro,menos_de_1_anio,4,mujer_divorciada_separada_casada,ninguno,2,inmueble,21,ninguno,alquiler,1,empleado_cualificado,1,si,si,0
0_a_200_DM,18,cuenta_critica_otros_bancos,mobiliario,7374,menos_de_100_DM,desempleado,4,hombre_soltero,ninguno,4,seguro_vida_o_similar,40,tiendas,propia,2,directivo_autonomo_alta_cualificacion,1,si,si,0
0_a_200_DM,15,cuenta_critica_otros_bancos,negocio,2326,500_a_1000_DM,1_a_4_anios,2,hombre_soltero,ninguno,4,coche_u_otro,27,banco,propia,1,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,18,pagados_hasta_ahora,coche_nuevo,1820,menos_de_100_DM,1_a_4_anios,2,hombre_casado_viudo,ninguno,2,seguro_vida_o_similar,30,ninguno,propia,1,directivo_autonomo_alta_cualificacion,1,si,si,0
0_a_200_DM,12,pagados_hasta_ahora,mobiliario,983,1000_DM_o_mas,menos_de_1_anio,1,mujer_divorciada_separada_casada,ninguno,4,inmueble,19,ninguno,alquiler,1,no_cualificado_residente,1,no,si,0
menos_de_0_DM,36,pagados_hasta_ahora,coche_nuevo,3249,menos_de_100_DM,4_a_7_anios,2,hombre_soltero,ninguno,4,desconocido_sin_propiedad,39,banco,gratuita,1,directivo_autonomo_alta_cualificacion,2,si,si,0
menos_de_0_DM,6,cuenta_critica_otros_bancos,radio_tv,1957,menos_de_100_DM,4_a_7_anios,1,mujer_divorciada_separada_casada,ninguno,4,coche_u_otro,31,ninguno,propia,1,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,9,cuenta_critica_otros_bancos,mobiliario,2406,menos_de_100_DM,desempleado,2,hombre_soltero,ninguno,3,coche_u_otro,31,ninguno,propia,1,directivo_autonomo_alta_cualificacion,1,no,si,0
0_a_200_DM,39,retraso_en_pagos_previos,educacion,11760,100_a_500_DM,4_a_7_anios,2,hombre_soltero,ninguno,3,desconocido_sin_propiedad,32,ninguno,alquiler,1,empleado_cualificado,1,si,si,0
menos_de_0_DM,12,pagados_hasta_ahora,mobiliario,2578,menos_de_100_DM,desempleado,3,mujer_divorciada_separada_casada,ninguno,4,desconocido_sin_propiedad,55,ninguno,gratuita,1,directivo_autonomo_alta_cualificacion,1,no,si,0
menos_de_0_DM,36,cuenta_critica_otros_bancos,mobiliario,2348,menos_de_100_DM,1_a_4_anios,3,hombre_casado_viudo,ninguno,2,seguro_vida_o_similar,46,ninguno,propia,2,empleado_cualificado,1,si,si,0
0_a_200_DM,12,pagados_hasta_ahora,coche_nuevo,1223,menos_de_100_DM,7_anios_o_mas,1,hombre_divorciado_separado,ninguno,1,inmueble,46,ninguno,alquiler,2,empleado_cualificado,1,no,si,1
sin_cuenta_corriente,24,cuenta_critica_otros_bancos,radio_tv,1516,1000_DM_o_mas,1_a_4_anios,4,mujer_divorciada_separada_casada,ninguno,1,inmueble,43,ninguno,propia,2,no_cualificado_residente,1,no,si,0
sin_cuenta_corriente,18,pagados_hasta_ahora,radio_tv,1473,menos_de_100_DM,menos_de_1_anio,3,hombre_casado_viudo,ninguno,4,inmueble,39,ninguno,propia,1,empleado_cualificado,1,si,si,0
0_a_200_DM,18,cuenta_critica_otros_bancos,negocio,1887,desconocido_sin_cuenta_ahorro,1_a_4_anios,4,hombre_casado_viudo,ninguno,4,inmueble,28,banco,propia,2,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,24,retraso_en_pagos_previos,negocio,8648,menos_de_100_DM,menos_de_1_anio,2,hombre_soltero,ninguno,2,coche_u_otro,27,banco,propia,2,empleado_cualificado,1,si,si,1
sin_cuenta_corriente,14,retraso_en_pagos_previos,coche_nuevo,802,menos_de_100_DM,1_a_4_anios,4,hombre_soltero,ninguno,2,coche_u_otro,27,ninguno,propia,2,no_cualificado_residente,1,no,si,0
0_a_200_DM,18,retraso_en_pagos_previos,coche_nuevo,2899,desconocido_sin_cuenta_ahorro,7_anios_o_mas,4,hombre_soltero,ninguno,4,coche_u_otro,43,ninguno,propia,1,empleado_cualificado,2,no,si,0
0_a_200_DM,24,pagados_hasta_ahora,radio_tv,2039,menos_de_100_DM,menos_de_1_anio,1,hombre_casado_viudo,ninguno,1,seguro_vida_o_similar,22,ninguno,propia,1,empleado_cualificado,1,si,si,1
sin_cuenta_corriente,24,cuenta_critica_otros_bancos,coche_usado,2197,desconocido_sin_cuenta_ahorro,4_a_7_anios,4,hombre_soltero,ninguno,4,coche_u_otro,43,ninguno,propia,2,empleado_cualificado,2,si,si,0
menos_de_0_DM,15,pagados_hasta_ahora,radio_tv,1053,menos_de_100_DM,menos_de_1_anio,4,hombre_casado_viudo,ninguno,2,inmueble,27,ninguno,propia,1,empleado_cualificado,1,no,no,0
sin_cuenta_corriente,24,pagados_hasta_ahora,radio_tv,3235,500_a_1000_DM,7_anios_o_mas,3,hombre_divorciado_separado,ninguno,2,coche_u_otro,26,ninguno,propia,1,directivo_autonomo_alta_cualificacion,1,si,si,0
200_DM_o_mas,12,cuenta_critica_otros_bancos,coche_nuevo,939,500_a_1000_DM,4_a_7_anios,4,hombre_casado_viudo,ninguno,2,inmueble,28,ninguno,propia,3,empleado_cualificado,1,si,si,1
0_a_200_DM,24,pagados_hasta_ahora,radio_tv,1967,menos_de_100_DM,7_anios_o_mas,4,mujer_divorciada_separada_casada,ninguno,4,coche_u_otro,20,ninguno,propia,1,empleado_cualificado,1,si,si,0
sin_cuenta_corriente,33,cuenta_critica_otros_bancos,coche_usado,7253,menos_de_100_DM,4_a_7_anios,3,hombre_soltero,ninguno,2,coche_u_otro,35,ninguno,propia,2,directivo_autonomo_alta_cualificacion,1,si,si,0
sin_cuenta_corriente,12,cuenta_critica_otros_bancos,negocio,2292,menos_de_100_DM,desempleado,4,hombre_soltero,ninguno,2,coche_u_otro,42,tiendas,propia,2,directivo_autonomo_alta_cualificacion,1,si,si,1
sin_cuenta_corriente,10,pagados_hasta_ahora,coche_nuevo,1597,500_a_1000_DM,1_a_4_anios,3,hombre_soltero,ninguno,2,desconocido_sin_propiedad,40,ninguno,alquiler,1,no_cualificado_residente,2,no,no,0
menos_de_0_DM,24,pagados_hasta_ahora,coche_nuevo,1381,desconocido_sin_cuenta_ahorro,1_a_4_anios,4,mujer_divorciada_separada_casada,ninguno,2,seguro_vida_o_similar,35,ninguno,propia,1,empleado_cualificado,1,no,si,1
sin_cuenta_corriente,36,cuenta_critica_otros_bancos,coche_usado,5842,menos_de_100_DM,7_anios_o_mas,2,hombre_soltero,ninguno,2,seguro_vida_o_similar,35,ninguno,propia,2,empleado_cualificado,2,si,si,0
menos_de_0_DM,12,pagados_hasta_ahora,coche_nuevo,2579,menos_de_100_DM,menos_de_1_anio,4,hombre_soltero,ninguno,1,inmueble,33,ninguno,propia,1,no_cualificado_residente,2,no,si,1
menos_de_0_DM,18,retraso_en_pagos_previos,educacion,8471,desconocido_sin_cuenta_ahorro,1_a_4_anios,1,mujer_divorciada_separada_casada,ninguno,2,coche_u_otro,23,ninguno,alquiler,2,empleado_cualificado,1,si,si,0
sin_cuenta_corriente,21,pagados_hasta_ahora,coche_nuevo,2782,500_a_1000_DM,4_a_7_anios,1,mujer_divorciada_separada_casada,ninguno,2,coche_u_otro,31,banco,propia,1,directivo_autonomo_alta_cualificacion,1,no,si,0
0_a_200_DM,18,pagados_hasta_ahora,coche_nuevo,1042,desconocido_sin_cuenta_ahorro,1_a_4_anios,4,mujer_divorciada_separada_casada,ninguno,2,seguro_vida_o_similar,33,ninguno,propia,1,empleado_cualificado,1,no,si,1
sin_cuenta_corriente,15,pagados_hasta_ahora,coche_nuevo,3186,1000_DM_o_mas,4_a_7_anios,2,mujer_divorciada_separada_casada,ninguno,3,coche_u_otro,20,ninguno,alquiler,1,empleado_cualificado,1,no,si,0
0_a_200_DM,12,pagados_hasta_ahora,coche_usado,2028,desconocido_sin_cuenta_ahorro,1_a_4_anios,4,hombre_soltero,ninguno,2,coche_u_otro,30,ninguno,propia,1,empleado_cualificado,1,no,si,0
0_a_200_DM,12,cuenta_critica_otros_bancos,coche_nuevo,958,menos_de_100_DM,4_a_7_anios,2,hombre_soltero,ninguno,3,inmueble,47,ninguno,propia,2,no_cualificado_residente,2,no,si,0
sin_cuenta_corriente,21,retraso_en_pagos_previos,mobiliario,1591,100_a_500_DM,4_a_7_anios,4,hombre_soltero,ninguno,3,inmueble,34,ninguno,propia,2,directivo_autonomo_alta_cualificacion,1,no,si,0
0_a_200_DM,12,pagados_hasta_ahora,mobiliario,2762,desconocido_sin_cuenta_ahorro,7_anios_o_mas,1,mujer_divorciada_separada_casada,ninguno,2,seguro_vida_o_similar,25,banco,propia,1,empleado_cualificado,1,si,si,1
0_a_200_DM,18,pagados_hasta_ahora,coche_usado,2779,menos_de_100_DM,1_a_4_anios,1,hombre_casado_viudo,ninguno,3,coche_u_otro,21,ninguno,alquiler,1,empleado_cualificado,1,,si,0
sin_cuenta_corriente,28,cuenta_critica_otros_bancos,radio_tv,2743,menos_de_100_DM,7_anios_o_mas,4,hombre_soltero,ninguno,2,coche_u_otro,29,ninguno,propia,2,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,18,cuenta_critica_otros_bancos,radio_tv,1149,1000_DM_o_mas,1_a_4_anios,4,hombre_soltero,ninguno,3,inmueble,46,ninguno,propia,2,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,9,pagados_hasta_ahora,mobiliario,1313,menos_de_100_DM,7_anios_o_mas,1,hombre_soltero,ninguno,4,coche_u_otro,20,ninguno,propia,1,empleado_cualificado,1,no,si,0
menos_de_0_DM,18,cuenta_critica_otros_bancos,reparaciones,1190,menos_de_100_DM,desempleado,2,mujer_divorciada_separada_casada,ninguno,4,desconocido_sin_propiedad,55,ninguno,gratuita,3,no_cualificado_no_residente,2,no,si,1
sin_cuenta_corriente,5,pagados_hasta_ahora,negocio,3448,menos_de_100_DM,4_a_7_anios,1,hombre_soltero,ninguno,4,inmueble,74,ninguno,propia,1,no_cualificado_residente,1,no,si,0
0_a_200_DM,24,pagados_hasta_ahora,otros,11328,menos_de_100_DM,1_a_4_anios,2,hombre_soltero,codeudor,3,coche_u_otro,29,banco,propia,2,directivo_autonomo_alta_cualificacion,1,si,si,1
menos_de_0_DM,6,cuenta_critica_otros_bancos,mobiliario,1872,menos_de_100_DM,desempleado,4,hombre_soltero,ninguno,4,desconocido_sin_propiedad,36,ninguno,gratuita,3,directivo_autonomo_alta_cualificacion,1,si,si,0
sin_cuenta_corriente,24,cuenta_critica_otros_bancos,reparaciones,2058,menos_de_100_DM,1_a_4_anios,4,hombre_divorciado_separado,ninguno,2,inmueble,33,ninguno,propia,2,empleado_cualificado,1,si,si,0
menos_de_0_DM,9,pagados_hasta_ahora,mobiliario,2136,menos_de_100_DM,1_a_4_anios,3,hombre_soltero,ninguno,2,inmueble,25,ninguno,propia,1,empleado_cualificado,1,no,si,0
0_a_200_DM,12,pagados_hasta_ahora,radio_tv,1484,desconocido_sin_cuenta_ahorro,1_a_4_anios,2,hombre_casado_viudo,ninguno,1,inmueble,25,ninguno,propia,1,empleado_cualificado,1,si,si,1
sin_cuenta_corriente,6,pagados_hasta_ahora,reparaciones,660,500_a_1000_DM,4_a_7_anios,2,hombre_casado_viudo,ninguno,4,inmueble,23,ninguno,alquiler,1,no_cualificado_residente,1,no,si,0
sin_cuenta_corriente,24,cuenta_critica_otros_bancos,coche_nuevo,1287,1000_DM_o_mas,7_anios_o_mas,4,mujer_divorciada_separada_casada,ninguno,4,inmueble,37,ninguno,propia,2,empleado_cualificado,1,si,si,0
menos_de_0_DM,42,cuenta_critica_otros_bancos,reparaciones,3394,menos_de_100_DM,desempleado,4,hombre_soltero,codeudor,4,coche_u_otro,65,ninguno,propia,2,no_cualificado_no_residente,1,no,si,0
200_DM_o_mas,12,todos_pagados_en_este_banco,negocio,609,menos_de_100_DM,menos_de_1_anio,4,mujer_divorciada_separada_casada,ninguno,1,inmueble,26,ninguno,propia,1,no_cualificado_no_residente,1,no,si,1
sin_cuenta_corriente,12,pagados_hasta_ahora,coche_nuevo,1884,menos_de_100_DM,7_anios_o_mas,4,hombre_soltero,ninguno,4,coche_u_otro,39,ninguno,propia,1,directivo_autonomo_alta_cualificacion,1,si,si,0
menos_de_0_DM,12,pagados_hasta_ahora,mobiliario,1620,menos_de_100_DM,1_a_4_anios,2,mujer_divorciada_separada_casada,codeudor,3,seguro_vida_o_similar,30,ninguno,propia,1,empleado_cualificado,1,no,si,0
0_a_200_DM,20,retraso_en_pagos_previos,otros,2629,menos_de_100_DM,1_a_4_anios,2,hombre_soltero,ninguno,3,coche_u_otro,29,banco,propia,2,empleado_cualificado,1,si,si,0
sin_cuenta_corriente,12,pagados_hasta_ahora,educacion,719,menos_de_100_DM,7_anios_o_mas,4,hombre_soltero,ninguno,4,coche_u_otro,41,banco,propia,1,no_cualificado_residente,2,no,si,1
0_a_200_DM,48,cuenta_critica_otros_bancos,mobiliario,5096,menos_de_100_DM,1_a_4_anios,2,mujer_divorciada_separada_casada,ninguno,3,coche_u_otro,30,ninguno,propia,1,directivo_autonomo_alta_cualificacion,1,si,si,1
sin_cuenta_corriente,9,cuenta_critica_otros_bancos,educacion,1244,desconocido_sin_cuenta_ahorro,7_anios_o_mas,4,mujer_divorciada_separada_casada,ninguno,4,seguro_vida_o_similar,41,ninguno,alquiler,2,no_cualificado_residente,1,no,si,0
menos_de_0_DM,36,pagados_hasta_ahora,coche_nuevo,1842,menos_de_100_DM,menos_de_1_anio,4,mujer_divorciada_separada_casada,ninguno,4,coche_u_otro,34,ninguno,propia,1,empleado_cualificado,1,si,si,1
0_a_200_DM,7,pagados_hasta_ahora,radio_tv,2576,menos_de_100_DM,1_a_4_anios,2,hombre_soltero,avalista,2,inmueble,35,ninguno,propia,1,empleado_cualificado,1,no,si,0
200_DM_o_mas,12,pagados_hasta_ahora,mobiliario,1424,desconocido_sin_cuenta_ahorro,7_anios_o_mas,3,mujer_divorciada_separada_casada,ninguno,4,inmueble,55,ninguno,propia,1,directivo_autonomo_alta_cualificacion,1,si,si,0
0_a_200_DM,15,retraso_en_pagos_previos,reparaciones,1512,1000_DM_o_mas,1_a_4_anios,3,hombre_casado_viudo,ninguno,3,seguro_vida_o_similar,61,tiendas,propia,2,empleado_cualificado,1,no,si,1
sin_cuenta_corriente,36,cuenta_critica_otros_bancos,coche_usado,11054,desconocido_sin_cuenta_ahorro,1_a_4_anios,4,hombre_soltero,ninguno,2,coche_u_otro,30,ninguno,propia,1,directivo_autonomo_alta_cualificacion,1,si,si,0
sin_cuenta_corriente,6,pagados_hasta_ahora,radio_tv,518,menos_de_100_DM,1_a_4_anios,3,mujer_divorciada_separada_casada,ninguno,1,inmueble,29,ninguno,propia,1,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,12,sin_creditos_previos,mobiliario,2759,menos_de_100_DM,7_anios_o_mas,2,hombre_soltero,ninguno,4,seguro_vida_o_similar,34,ninguno,propia,2,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,24,pagados_hasta_ahora,coche_usado,2670,menos_de_100_DM,7_anios_o_mas,4,hombre_soltero,ninguno,4,coche_u_otro,35,ninguno,propia,1,directivo_autonomo_alta_cualificacion,1,si,si,0
menos_de_0_DM,24,pagados_hasta_ahora,coche_nuevo,4817,menos_de_100_DM,4_a_7_anios,2,hombre_soltero,codeudor,3,seguro_vida_o_similar,31,ninguno,propia,1,empleado_cualificado,1,si,si,1
sin_cuenta_corriente,24,pagados_hasta_ahora,coche_usado,2679,menos_de_100_DM,menos_de_1_anio,4,mujer_divorciada_separada_casada,ninguno,1,desconocido_sin_propiedad,29,ninguno,propia,1,directivo_autonomo_alta_cualificacion,1,si,si,0
menos_de_0_DM,11,cuenta_critica_otros_bancos,coche_nuevo,3905,menos_de_100_DM,1_a_4_anios,2,hombre_soltero,ninguno,2,inmueble,36,ninguno,alquiler,2,empleado_cualificado,2,no,si,0
menos_de_0_DM,12,pagados_hasta_ahora,coche_usado,3386,menos_de_100_DM,7_anios_o_mas,3,hombre_soltero,ninguno,4,desconocido_sin_propiedad,35,ninguno,gratuita,1,empleado_cualificado,1,si,si,1
menos_de_0_DM,6,pagados_hasta_ahora,electrodomesticos,343,menos_de_100_DM,menos_de_1_anio,4,mujer_divorciada_separada_casada,ninguno,1,inmueble,27,ninguno,propia,1,empleado_cualificado,1,no,si,0
sin_cuenta_corriente,18,pagados_hasta_ahora,radio_tv,4594,menos_de_100_DM,menos_de_1_anio,3,hombre_soltero,ninguno,2,coche_u_otro,32,ninguno,propia,1,empleado_cualificado,1,si,si,0
menos_de_0_DM,36,pagados_hasta_ahora,mobiliario,3620,menos_de_100_DM,1_a_4_anios,1,hombre_soltero,avalista,2,seguro_vida_o_similar,37,ninguno,propia,1,empleado_cualificado,2,no,si,0
menos_de_0_DM,15,pagados_hasta_ahora,coche_nuevo,1721,menos_de_100_DM,menos_de_1_anio,2,hombre_soltero,ninguno,3,inmueble,36,ninguno,propia,1,empleado_cualificado,1,no,si,0
0_a_200_DM,12,pagados_hasta_ahora,mobiliario,3017,menos_de_100_DM,menos_de_1_anio,3,mujer_divorciada_separada_casada,ninguno,1,inmueble,34,ninguno,alquiler,1,directivo_autonomo_alta_cualificacion,1,no,si,0
0_a_200_DM,12,pagados_hasta_ahora,reciclaje_profesional,754,desconocido_sin_cuenta_ahorro,7_anios_o_mas,4,hombre_soltero,ninguno,4,seguro_vida_o_similar,38,ninguno,propia,2,empleado_cualificado,1,,si,0
sin_cuenta_corriente,18,pagados_hasta_ahora,negocio,1950,menos_de_100_DM,4_a_7_anios,4,hombre_soltero,ninguno,1,coche_u_otro,34,tiendas,propia,2,empleado_cualificado,1,si,si,0
menos_de_0_DM,24,pagados_hasta_ahora,coche_usado,2924,menos_de_100_DM,1_a_4_anios,3,hombre_soltero,avalista,4,desconocido_sin_propiedad,63,banco,propia,1,empleado_cualificado,2,si,si,0
menos_de_0_DM,24,retraso_en_pagos_previos,radio_tv,1659,menos_de_100_DM,menos_de_1_anio,4,mujer_divorciada_separada_casada,ninguno,2,coche_u_otro,29,ninguno,alquiler,1,no_cualificado_residente,1,si,si,1
sin_cuenta_corriente,48,retraso_en_pagos_previos,radio_tv,7238,desconocido_sin_cuenta_ahorro,7_anios_o_mas,3,hombre_soltero,ninguno,3,coche_u_otro,32,banco,propia,2,empleado_cualificado,2,no,si,0
sin_cuenta_corriente,33,retraso_en_pagos_previos,negocio,2764,menos_de_100_DM,1_a_4_anios,2,mujer_divorciada_separada_casada,ninguno,2,coche_u_otro,26,ninguno,propia,2,empleado_cualificado,1,si,si,0
sin_cuenta_corriente,24,retraso_en_pagos_previos,coche_usado,4679,menos_de_100_DM,4_a_7_anios,3,hombre_soltero,ninguno,3,coche_u_otro,35,ninguno,propia,2,no_cualificado_residente,1,si,si,0
0_a_200_DM,24,pagados_hasta_ahora,radio_tv,3092,100_a_500_DM,menos_de_1_anio,3,hombre_casado_viudo,ninguno,2,coche_u_otro,22,ninguno,alquiler,1,empleado_cualificado,1,si,si,1
menos_de_0_DM,6,pagados_hasta_ahora,educacion,448,menos_de_100_DM,menos_de_1_anio,4,mujer_divorciada_separada_casada,ninguno,4,seguro_vida_o_similar,23,ninguno,propia,1,empleado_cualificado,1,no,si,1
menos_de_0_DM,9,pagados_hasta_ahora,coche_nuevo,654,menos_de_100_DM,1_a_4_anios,4,hombre_soltero,ninguno,3,coche_u_otro,28,ninguno,propia,1,no_cualificado_residente,1,no,si,1
sin_cuenta_corriente,6,pagados_hasta_ahora,reciclaje_profesional,1238,desconocido_sin_cuenta_ahorro,desempleado,4,hombre_soltero,ninguno,4,seguro_vida_o_similar,36,ninguno,propia,1,directivo_autonomo_alta_cualificacion,2,si,si,0
0_a_200_DM,18,cuenta_critica_otros_bancos,radio_tv,1245,menos_de_100_DM,1_a_4_anios,4,hombre_casado_viudo,ninguno,2,coche_u_otro,33,ninguno,propia,1,empleado_cualificado,1,no,si,1
menos_de_0_DM,18,sin_creditos_previos,mobiliario,3114,menos_de_100_DM,menos_de_1_anio,1,mujer_divorciada_separada_casada,ninguno,4,seguro_vida_o_similar,26,ninguno,alquiler,1,empleado_cualificado,1,no,si,1
sin_cuenta_corriente,39,pagados_hasta_ahora,coche_usado,2569,500_a_1000_DM,1_a_4_anios,4,hombre_soltero,ninguno,4,coche_u_otro,24,ninguno,propia,1,empleado_cualificado,1,no,si,0
200_DM_o_mas,24,pagados_hasta_ahora,radio_tv,5152,menos_de_100_DM,4_a_7_anios,4,hombre_soltero,ninguno,2,coche_u_otro,25,banco,propia,1,empleado_cualificado,1,no,si,0
0_a_200_DM,12,pagados_hasta_ahora,negocio,1037,100_a_500_DM,4_a_7_anios,3,hombre_soltero,ninguno,4,inmueble,39,ninguno,propia,1,no_cualificado_residente,1,no,si,0
menos_de_0_DM,15,cuenta_critica_otros_bancos,mobiliario,1478,menos_de_100_DM,7_anios_o_mas,4,hombre_soltero,ninguno,4,coche_u_otro,44,ninguno,propia,2,empleado_cualificado,2,si,si,0
